id,y
93915,38
336955,1907
82438,2071
318736,3126
346535,598
225484,1195
301275,279
206426,931
297652,793
13915,576
191773,965
144171,694
336883,1313
171321,865
33748,637
312577,469
247416,183
310591,3373
271196,1244
38646,242
90651,29
338093,1613
31246,3579
6332,307
93194,288
324723,1754
200742,227
221636,662
52056,214
76963,627
297565,4
336873,684
8079,1388
185470,3
308347,153
305604,737
190212,2543
221622,1378
145713,377
208651,1099
261123,664
302926,359
119501,361
348516,146
17228,363
53724,582
297366,571
288083,695
15834,1749
205313,868
261535,4
134574,338
51262,1097
76040,1145
64861,1189
244748,953
136042,472
94823,177
125384,763
174708,68
4909,494
251668,986
147732,88
286012,586
223917,35
124219,32
209915,7
321177,709
310549,511
330598,214
323220,456
238215,316
213915,1854
227062,887
41101,242
320096,461
119723,198
16091,866
320148,187
55290,87
181213,1417
257251,686
21884,1901
41795,281
277150,1555
134108,72
12243,746
259013,1353
101603,46
228111,53
215338,224
151693,369
184404,645
315701,622
220518,518
28557,912
68286,916
133403,415
53731,518
239771,912
36418,262
345631,541
156094,534
91830,557
323586,1607
209537,241
209292,2132
312927,1441
15514,622
127634,646
236753,453
214614,3
319170,631
295773,223
273161,251
270863,1052
251057,186
150135,857
159635,502
15420,1515
281866,456
279935,1694
248294,328
335895,666
14601,218
231640,401
181537,436
102619,1452
37977,717
269282,287
279638,594
27419,629
180596,976
240594,443
113947,3671
129663,616
107405,317
132447,1157
128370,178
158306,1008
304894,669
249295,239
39050,1857
348802,604
24419,1091
250252,357
275739,1806
330313,55
226631,1096
9160,631
35161,846
346902,737
190116,1128
83564,396
66375,933
228057,494
171609,182
174604,23
263477,298
193323,192
206550,811
251978,301
75828,846
217501,714
67388,2384
241646,1437
88512,1028
15975,1897
165862,1471
287420,634
90526,2621
142331,728
99863,1707
70041,404
84140,513
267909,393
245685,83
195090,213
46444,552
219710,1482
194806,1015
144102,89
42142,1795
345918,12
90400,302
256380,1575
210717,242
109501,275
220245,687
167883,1657
32322,532
78516,65
43745,1324
71026,69
87956,1182
19388,919
315009,1131
160449,676
334873,277
29069,893
72529,1932
178918,1009
310970,461
88212,387
260809,4025
56256,1006
135926,871
303557,365
133538,484
59122,2267
247559,426
139249,808
46367,47
82854,78
158424,2315
65482,835
102320,1304
300840,1503
334670,141
279503,837
267645,449
276850,1223
309294,171
231924,323
10900,567
43625,552
141355,577
191258,892
31826,354
26395,843
263962,972
167165,663
239852,386
160456,521
14084,147
101049,594
191599,1263
234398,351
239046,1756
159575,64
172773,3581
119958,713
9464,633
235839,1086
214438,1046
74641,259
27049,897
67481,419
134234,474
230846,492
344486,115
250843,185
118821,308
142290,1129
39232,68
20480,98
29925,1453
304981,2833
170214,633
54639,212
305375,522
134373,1344
242066,403
333496,668
334884,303
64983,117
293600,465
66254,763
41031,2306
191527,506
313377,1269
306042,1263
262976,703
189510,627
45424,553
60096,1584
314031,201
135030,778
135558,959
310621,1211
205607,1482
20402,586
11905,1552
10287,1001
145762,177
138781,895
117152,123
48439,464
248674,984
9254,416
99812,237
220802,1904
323810,442
101156,493
283434,1158
336261,423
46363,68
189627,464
251259,191
44548,432
51312,3761
330514,703
196213,722
143816,863
328768,918
147866,3657
303641,593
242964,353
192113,1235
133904,1234
299804,695
275627,643
132910,1118
245385,1133
105418,2308
119968,245
132072,337
275540,184
165246,605
184411,288
171931,1126
147638,1324
345125,663
330984,347
38618,2361
275207,605
49007,864
258625,588
248271,448
190549,722
156255,841
206224,445
129216,85
131100,3505
327531,722
137254,227
44974,994
347002,599
216264,643
313741,442
235565,857
39456,539
14773,582
194906,767
85664,1612
312620,634
224962,468
261024,276
193740,705
32915,109
168649,211
159880,77
297335,1006
290426,942
330417,1362
63690,152
98129,1159
232241,204
129152,299
70272,799
34892,792
199147,674
338924,2077
176012,1117
142211,419
55342,754
315320,57
178952,1319
245641,329
166053,783
323275,647
235840,1082
124789,979
74751,2967
229589,196
84433,919
211933,591
47245,252
21527,622
134946,791
74746,1485
6167,909
328202,2141
315981,119
20862,721
152258,806
112950,2796
133767,6
166288,605
220023,818
38885,402
54377,526
262295,231
199426,403
221565,79
183615,408
115567,828
126489,144
89513,1565
243364,838
221209,1181
260259,1125
197901,934
107899,527
282847,1234
189642,1113
83337,766
36183,1094
129375,856
270003,523
73408,764
234637,2548
121105,1278
325815,1022
267547,765
89839,2068
158345,1726
191483,628
279173,663
339477,477
231784,1579
300562,892
273009,38
136502,355
139493,598
86236,1153
13160,37
181797,1203
203816,734
308621,1898
159802,25
11867,742
307939,317
198134,981
155344,712
71790,524
178814,887
88466,2305
196829,979
132675,752
187153,859
125598,417
238074,425
302710,1264
2904,1558
84083,1274
163846,144
137815,941
17692,1391
122012,692
34899,314
162590,597
293758,102
264571,261
136533,474
91428,448
39793,308
278848,659
18469,73
344691,1475
224868,225
316137,829
266138,945
97460,1666
95980,679
166453,996
157396,67
141857,1022
309821,286
321540,206
298988,227
106379,234
297905,2246
197579,356
276593,2622
302537,609
136553,74
334969,1589
7862,63
170016,88
178497,48
123115,35
21103,114
182187,1474
254432,118
268494,101
142860,805
596,119
226218,913
172875,1078
234675,54
47380,1198
144005,677
302883,1588
265092,509
171445,22
335330,8
197583,672
253193,447
44405,897
236390,277
79995,293
174615,348
183172,1294
61231,2483
46190,556
339566,2253
214803,586
293822,733
219112,1262
230007,251
243461,2849
41884,817
215600,1167
117355,21
62947,313
121130,54
132399,128
262918,481
65444,1094
162426,443
21673,826
241040,196
228917,249
318386,184
275754,415
46682,275
304731,658
159411,12
323121,702
259733,457
205207,2277
177118,1489
282203,469
74523,662
105680,4485
59041,267
22071,991
96134,857
338132,1054
301795,341
92717,1285
294876,102
57919,628
290422,719
341477,1693
130751,3908
343904,632
150497,1957
210832,2121
343861,1414
82345,1024
313653,47
122957,1365
93355,412
108366,351
127353,3146
54404,639
90482,343
335402,548
48308,235
68662,771
230818,1037
264636,158
318601,455
114830,2851
144014,2924
74723,589
296550,307
65202,705
13949,895
348543,911
135436,617
230798,332
340968,1189
125066,739
178533,217
313018,1605
224206,1307
108127,231
14197,375
7835,2752
106594,749
6311,1209
295476,978
7460,1192
108433,395
235504,546
262033,1555
38218,1049
151501,149
103799,775
285396,524
225880,223
159964,486
116956,731
288650,1594
83254,225
219888,1387
34737,477
227408,1125
172755,1115
67972,546
249775,301
39343,289
262951,797
48220,1285
13695,465
191540,1311
294216,105
134687,341
4016,1267
8373,21
40599,841
188286,1241
279236,44
95769,98
276485,646
162530,47
117341,874
40141,231
108173,288
121057,396
213638,758
70893,389
236213,1357
160726,1507
20518,906
231447,1124
323802,1026
328721,909
5395,868
248389,563
264840,531
259185,427
212586,376
215030,598
102311,382
317136,342
50577,259
340508,1121
233976,884
53334,1119
306975,955
232819,1646
201172,505
31501,392
201421,1188
68262,913
226699,1032
36690,917
252468,1738
318848,89
85085,597
346273,405
84674,1061
81718,1742
272016,697
237406,3188
165318,295
319971,311
304733,1161
253891,472
62177,135
29963,841
52280,2666
113556,697
284526,28
296152,456
64187,381
173006,1311
318516,1231
167441,1173
294778,361
264528,232
289853,45
259237,665
221471,1362
201543,216
286632,981
213465,115
336852,1577
231105,98
235295,316
215800,1562
64308,893
28401,304
151695,24
19271,1166
243145,1175
259360,443
259686,276
259408,488
118643,116
255065,1453
148269,2328
222462,86
7142,99
96283,248
293710,27
1176,209
25953,866
3906,57
160799,223
85003,1052
5546,3106
272127,568
291123,12
329434,1051
232996,2782
183936,778
206682,1363
208251,87
259730,35
232007,544
165199,1132
229770,305
174458,864
66194,1492
73014,632
275299,1332
156248,335
253446,926
56245,244
158129,268
161985,288
243402,546
76669,992
346455,3449
217990,207
261911,101
171104,1223
46917,526
50975,608
301456,843
281739,1056
301110,545
196458,903
195144,72
298473,287
340851,541
286358,1248
313291,2013
309833,954
210860,146
315226,84
41783,598
97346,168
267097,1472
79088,844
5990,431
86844,1124
121680,719
141162,1177
43861,987
1398,1158
196015,204
346719,756
250057,1712
11814,76
3758,1231
88320,1313
280360,944
140526,127
114334,555
26953,327
219768,59
239943,1488
163950,25
118624,1403
31205,892
274073,1075
76555,237
317898,892
25778,275
55070,866
233680,2003
102227,1981
312715,638
160667,355
59722,488
167690,1598
142241,1837
160905,1264
331939,353
187817,922
36991,5
171926,723
91834,96
115839,1828
200400,1323
121238,1989
193657,329
227359,1485
136363,1001
201078,452
156812,79
348536,53
137210,1072
338386,522
30239,1404
20667,581
20797,966
21637,918
258436,1906
276881,1564
7763,558
239619,313
266486,1513
103564,591
346076,1344
176542,408
192042,568
105574,51
213637,636
50087,663
328486,831
317381,555
287488,445
319310,1697
143125,121
286261,44
115269,1849
44990,661
248705,741
122025,256
273378,338
185494,474
238332,652
32592,591
286980,812
216381,1854
253149,1426
47908,12
288609,2977
230340,1176
85728,262
80485,2535
93112,154
267906,632
154390,726
120026,271
313681,185
304474,622
87835,219
166617,342
235105,147
132465,835
16682,1332
244559,1299
79950,228
284552,438
302574,466
147590,323
317960,202
317329,1032
26619,684
72342,331
236527,688
190899,535
165093,1394
42504,41
331563,184
270929,1056
196733,457
220763,547
15524,564
182152,16
294788,879
202372,533
332186,361
332552,969
72769,1135
312142,747
233845,803
22474,87
20447,149
30783,1439
263172,744
335366,1231
140737,733
84527,16
218493,638
339603,844
50444,1134
70166,881
44923,1081
208266,209
21241,738
108265,483
204427,2144
278037,2434
258343,561
17274,398
279778,416
178453,176
198996,99
38141,339
140030,111
116915,7
177369,2438
211610,1022
271208,375
100763,1293
238348,522
246936,2583
200161,927
223965,402
46192,107
60064,184
224816,1181
110207,439
152966,232
211704,593
27950,1971
310505,338
26594,1301
73012,425
231090,876
209387,325
202614,964
134187,814
160441,1341
234837,189
66326,815
12572,31
154501,1058
316466,284
124079,474
151702,629
236946,1275
17569,587
314099,476
123430,178
267591,814
192258,333
287050,3763
46156,395
109200,987
314277,493
209082,528
289842,554
143683,613
282118,2425
229276,1176
143800,905
233151,847
260004,345
95342,668
279392,421
16429,1032
1193,33
310815,1494
131864,793
819,604
313113,408
19703,1165
163811,1101
6142,857
282575,263
216271,748
83045,59
161540,571
43857,467
196726,785
335367,1274
278310,461
110034,59
18444,704
275269,969
39320,1064
146032,873
43585,552
14252,248
100849,592
321365,101
128028,232
171963,916
145501,2679
273893,205
241983,655
275951,2129
228463,377
101761,681
51565,1024
201181,818
106308,2962
57858,107
19126,578
171509,296
99202,1543
283687,1735
28097,446
15086,643
59824,905
29002,502
163394,339
265438,436
250083,1496
19451,2338
99357,279
331327,405
75294,295
17676,433
288326,155
121348,347
21252,195
233574,1213
275759,3717
158031,1519
294978,2862
135794,964
60275,1022
195869,346
235522,954
198114,31
175518,986
239559,503
21823,55
278619,1327
337833,162
147657,487
254787,816
178305,1118
245025,1681
75882,361
177788,855
148074,542
126358,1369
298451,677
19316,25
7181,909
285556,894
284226,377
194708,76
192212,147
172430,308
285521,308
278596,722
238287,1283
116095,27
251962,457
178607,928
272490,1901
285763,1269
120171,933
335815,325
243522,691
143029,3413
54521,313
89718,835
105182,367
99382,1546
330243,451
129087,459
56045,1245
318094,735
118795,453
27062,483
89257,1354
76445,2007
215007,1087
180158,479
115994,1395
306880,57
29609,158
174258,716
109883,235
179025,202
116167,384
62354,952
314005,235
78131,1213
105780,1438
256915,665
122155,801
114593,477
7449,327
151128,648
123909,327
67516,1361
238513,127
231314,464
81410,193
188576,2309
114944,193
261597,174
167500,619
15752,2538
117670,1096
256341,913
183848,727
158816,123
48762,79
107218,468
102997,629
173484,1401
236500,923
121832,573
74537,818
78741,723
331818,797
207221,392
270771,62
251208,204
66700,446
11828,1932
338345,1736
280490,553
67925,454
225297,247
107555,527
227231,232
39632,824
153067,379
229094,1258
35030,2285
179829,1374
44081,1177
94791,723
176349,556
288220,628
67795,178
20762,253
304438,65
315990,1242
197186,252
182151,1799
230324,1411
130997,2236
88349,49
319872,945
31927,1628
82106,105
263652,357
97162,195
98178,827
312723,1209
258368,262
89355,245
153862,158
336435,447
339722,538
139407,144
168243,631
80073,1202
322935,524
224630,927
104928,223
109914,1089
121560,719
117707,369
231902,213
264231,577
154136,1179
243360,2856
203560,529
81716,717
314369,1046
46381,1563
102204,478
279630,986
216491,166
312312,728
209773,1048
122897,1249
185699,526
120528,77
224029,86
133407,1079
87456,4611
179560,329
268895,455
309486,115
172816,941
131989,1012
312045,1343
77717,979
965,519
153745,443
258908,825
142499,233
172193,138
135637,473
151656,13
8529,1779
45820,1004
139302,438
74923,1539
229740,786
33947,487
259694,603
339768,776
6166,1413
71163,577
201765,272
103769,411
191656,526
103456,373
120147,136
166178,526
69831,2122
200665,221
211990,246
296245,589
103075,232
268267,1512
131021,875
207328,714
238336,1117
90412,613
92496,516
234360,831
62985,1098
289634,1534
341159,1454
296757,799
157006,84
156183,1428
319263,508
311193,206
302335,725
200310,696
161894,379
23663,429
88368,202
134239,1172
317475,617
289557,368
171838,204
71859,127
96022,345
169232,42
220393,2006
297414,549
104730,776
255059,1267
87748,849
222041,212
42396,444
112841,346
126320,707
94362,567
305970,1769
313404,308
316030,1164
282456,266
237347,686
261111,57
172859,41
254807,975
234922,687
178230,603
43474,83
86074,373
268962,188
184942,5
218752,242
308176,35
110011,449
102618,938
139698,1024
315125,151
81194,3219
111512,595
305817,887
40827,523
329341,497
240507,982
156466,304
63639,1573
201993,537
111426,125
251588,727
332770,354
68780,1872
145303,275
12754,403
294887,261
26090,494
83106,874
268957,175
153407,66
265099,585
62604,731
305780,187
132181,199
124819,758
53371,894
285897,169
275233,538
158137,779
260083,232
8479,479
121341,708
162333,696
246548,37
270313,133
289905,1043
272869,316
107944,1222
164219,954
193525,794
288233,254
254757,274
341961,864
117862,228
296622,344
241053,774
306393,42
233822,666
41851,1077
40956,2052
194467,131
260580,3135
195868,899
18761,367
260129,202
307384,494
159256,1188
47837,535
244553,289
278983,706
33778,1004
108704,1872
139430,2966
197293,261
114600,1622
60551,27
113766,483
134205,454
299999,387
58465,627
146456,459
337800,1814
278968,1616
324439,37
148279,247
65125,738
65411,247
333977,592
279602,516
336425,148
110680,1064
263441,4292
84212,212
66416,1996
60005,2926
47636,289
337901,1481
292080,446
296024,916
256169,526
44691,1119
2602,464
330208,454
336984,5
119880,527
189230,225
263322,1783
214411,818
159184,1283
28439,959
248132,961
107664,198
152882,423
270780,57
139975,521
126834,416
70934,2553
179917,155
208158,1475
217313,289
285014,834
172893,1841
273460,638
222644,796
255637,3092
276872,1723
324259,474
19217,467
307284,306
80229,497
3177,372
149370,829
69292,628
233268,191
64289,567
290165,962
279134,618
283654,1802
340457,443
140123,345
71040,1906
115540,954
313873,18
194997,1483
184661,1135
281907,264
107159,575
339835,98
23530,747
286145,2105
114115,131
130784,2495
252241,886
309129,567
79226,168
17643,416
307920,2537
226614,2088
22292,2562
199444,342
39478,1424
265028,239
152933,947
92039,582
173073,1955
330854,996
161104,489
219901,293
323717,606
317399,543
311553,1488
35780,987
136655,1541
125438,1927
148310,1362
336597,61
115887,198
256142,616
349153,508
296052,498
90190,341
180717,82
86110,44
144952,136
77863,236
210140,255
29030,1123
150143,691
70835,706
81818,485
54588,163
303996,373
63393,1223
334174,1271
269749,858
174580,466
265760,606
232887,393
88188,163
49011,914
223204,172
204382,828
145048,408
284160,809
318727,345
304572,1495
55437,129
40056,293
8321,92
307780,1084
331750,2244
158793,261
149523,262
270255,275
178089,1124
331542,1798
112279,112
40764,1655
38929,1212
240906,277
322066,1359
216153,25
137038,3232
146217,1461
19716,294
143864,1077
190780,494
